t,x,z,vx,vz,theta,q,alpha,M,qdyn,N,delta,tau_cmd,Fs,duty,I_coil,Xcg,Xcp,SM,m,Iyy,M_aero,M_thrust,wind_gust
0.017000000000000008,0.0,0.0021950737114202314,0.0,0.2582517055547479,0.0,0.0,0.0,0.0007148798206692552,0.03618511057466827,0.0,0.0,0.0,0.0,0.0,0.0,0.43802012903225807,0.578,1.6664270353302606,1.023876129032258,0.06766579710573634,-0.0,0.0,0.0
0.01800000000000001,0.0,0.0024609217837241256,0.0,0.27344443443606775,0.0,0.0,0.0,0.0007595638428080822,0.04085003011301913,0.0,0.0,0.0,0.0,0.0,0.0,0.4380213870967742,0.578,1.6664120583717352,1.0238683870967742,0.06766476094536186,-0.0,0.0,0.0
0.01900000000000001,0.0,0.002741962665587515,0.0,0.28863732467365477,0.0,0.0,0.0,0.0008042483395178464,0.04579775054408051,0.0,0.0,0.0,0.0,0.0,0.0,0.4380226451612903,0.578,1.66639708141321,1.0238606451612904,0.06766372479916542,-0.0,0.0,0.0
0.02000000000000001,0.0,0.003038196518367741,0.0,0.30383037626965775,0.0,0.0,0.0,0.000848933310804867,0.05102828082447259,0.0,0.0,0.0,0.0,0.0,0.0,0.4380239032258064,0.578,1.666382104454685,1.0238529032258066,0.06766268866714695,-0.0,0.0,0.0
0.02100000000000001,0.0,0.0033496235034242944,0.0,0.3190235892262257,0.0,0.0,0.0,0.000893618756675464,0.05654162990803676,0.0,0.0,0.0,0.0,0.0,0.0,0.4380251612903226,0.578,1.666367127496159,1.0238451612903225,0.06766165254930634,-0.0,0.0,0.0
0.022000000000000013,0.0,0.003676243782118814,0.0,0.3342169635455077,0.0,0.0,0.0,0.000938304677135958,0.06233780674583548,0.0,0.0,0.0,0.0,0.0,0.0,0.4380264193548387,0.578,1.6663521505376337,1.0238374193548387,0.06766061644564354,-0.0,0.0,0.0
0.023000000000000013,0.0,0.00401805751581509,0.0,0.349410499229653,0.0,0.0,0.0,0.0009829910721926697,0.06841682028615194,0.0,0.0,0.0,0.0,0.0,0.0,0.43802767741935483,0.578,1.6663371735791086,1.023829677419355,0.06765958035615849,-0.0,0.0,0.0
0.024000000000000014,0.0,0.004375064865879058,0.0,0.3646041962808112,0.0,0.0,0.0,0.0010276779418519207,0.07477867947449002,0.0,0.0,0.0,0.0,0.0,0.0,0.43802893548387095,0.578,1.6663221966205832,1.023821935483871,0.0676585442808511,-0.0,0.0,0.0
0.025000000000000015,0.0,0.004747265993678808,0.0,0.379798054701132,0.0,0.0,0.0,0.001072365286120033,0.08142339325357402,0.0,0.0,0.0,0.0,0.0,0.0,0.43803019354838707,0.578,1.666307219662058,1.023814193548387,0.06765750821972129,-0.0,0.0,0.0
0.026000000000000016,0.0,0.005134661060584577,0.0,0.39499207449276524,0.0,0.0,0.0,0.0011170531050033294,0.08835097056334854,0.0,0.0,0.0,0.0,0.0,0.0,0.43803145161290324,0.578,1.6662922427035323,1.0238064516129033,0.06765647217276899,-0.0,0.0,0.0
0.027000000000000017,0.0,0.005537250227968752,0.0,0.4101862556578611,0.0,0.0,0.0,0.0011617413985081332,0.09556142034097816,0.0,0.0,0.0,0.0,0.0,0.0,0.43803270967741936,0.578,1.666277265745007,1.0237987096774195,0.06765543613999414,-0.0,0.0,0.0
0.028000000000000018,0.0,0.005955033657205871,0.0,0.4253805981985698,0.0,0.0,0.0,0.0012064301666407681,0.10305475152084739,0.0,0.0,0.0,0.0,0.0,0.0,0.4380339677419355,0.578,1.6662622887864817,1.0237909677419355,0.06765440012139666,-0.0,0.0,0.0
0.02900000000000002,0.0,0.006388011509672622,0.0,0.44057510211704193,0.0,0.0,0.0,0.0012511194094075584,0.1108309730345604,0.0,0.0,0.0,0.0,0.0,0.0,0.4380352258064516,0.578,1.6662473118279566,1.0237832258064516,0.06765336411697648,-0.0,0.0,0.0
0.03000000000000002,0.0,0.006836183946747843,0.0,0.4557697674154281,0.0,0.0,0.0,0.0012958091268148292,0.11889009381094089,0.0,0.0,0.0,0.0,0.0,0.0,0.4380364838709677,0.578,1.6662323348694312,1.0237754838709678,0.06765232812673351,-0.0,0.0,0.0
0.03100000000000002,0.0,0.007299551129812525,0.0,0.47096459409587915,0.0,0.0,0.0,0.001340499318868906,0.12723212277603171,0.0,0.0,0.0,0.0,0.0,0.0,0.43803774193548384,0.578,1.666217357910906,1.0237677419354838,0.0676512921506677,-0.0,0.0,0.0
0.03200000000000002,0.0,0.007778113220249808,0.0,0.4861595821605462,0.0,0.0,0.0,0.0013851899855761153,0.13585706885309498,0.0,0.0,0.0,0.0,0.0,0.0,0.438039,0.578,1.6662023809523803,1.02376,0.06765025618877896,-0.0,0.0,0.0
0.03300000000000002,0.0,0.008271870379444983,0.0,0.5013547316115805,0.0,0.0,0.0,0.0014298811269427831,0.14476494096261167,0.0,0.0,0.0,0.0,0.0,0.0,0.43804025806451613,0.578,1.666187403993855,1.0237522580645162,0.06764922024106722,-0.0,0.0,0.0
0.03400000000000002,0.0,0.008780822768785492,0.0,0.5165500424511335,0.0,0.0,0.0,0.0014745727429752366,0.15395574802228135,0.0,0.0,0.0,0.0,0.0,0.0,0.43804151612903225,0.578,1.6661724270353298,1.0237445161290324,0.0676481843075324,-0.0,0.0,0.0
0.035000000000000024,0.0,0.009304970549660932,0.0,0.5317455146813568,0.0,0.0,0.0,0.0015192648336798042,0.16342949894702233,0.0,0.0,0.0,0.0,0.0,0.0,0.43804277419354837,0.578,1.6661574500768046,1.0237367741935484,0.06764714838817444,-0.0,0.0,0.0
0.036000000000000025,0.0,0.009844313883463048,0.0,0.5469411483044023,0.0,0.0,0.0,0.001563957399062814,0.17318620264897114,0.0,0.0,0.0,0.0,0.0,0.0,0.4380440322580645,0.578,1.6661424731182792,1.0237290322580646,0.06764611248299326,-0.0,0.0,0.0
0.037000000000000026,0.0,0.010398852931585737,0.0,0.562136943322422,0.0,0.0,0.0,0.001608650439130595,0.18322586803748245,0.0,0.0,0.0,0.0,0.0,0.0,0.43804529032258066,0.578,1.6661274961597534,1.0237212903225807,0.06764507659198879,-0.0,0.0,0.0
0.03800000000000003,0.0,0.010968587855425052,0.0,0.5773328997375682,0.0,0.0,0.0,0.0016533439538894766,0.19354850401912888,0.0,0.0,0.0,0.0,0.0,0.0,0.4380465483870968,0.578,1.6661125192012283,1.023713548387097,0.06764404071516095,-0.0,0.0,0.0
0.03900000000000003,0.0,0.011553518816379194,0.0,0.5925290175519933,0.0,0.0,0.0,0.0016980379433457888,0.20415411949770082,0.0,0.0,0.0,0.0,0.0,0.0,0.4380478064516129,0.578,1.666097542242703,1.023705806451613,0.06764300485250967,-0.0,0.0,0.0
0.04000000000000003,0.0,0.012153645975848518,0.0,0.6077252967678498,0.0,0.0,0.0,0.0017427324075058625,0.21504272337420632,0.0,0.0,0.0,0.0,0.0,0.0,0.438049064516129,0.578,1.6660825652841778,1.023698064516129,0.06764196900403487,-0.0,0.0,0.0
0.04100000000000003,0.0,0.012768969495235531,0.0,0.6229217373872906,0.0,0.0,0.0,0.0017874273463760288,0.2262143245468707,0.0,0.0,0.0,0.0,0.0,0.0,0.43805032258064514,0.578,1.6660675883256526,1.0236903225806453,0.06764093316973649,-0.0,0.0,0.0
0.04200000000000003,0.0,0.013399489535944897,0.0,0.6381183394124688,0.0,0.0,0.0,0.0018321227599626194,0.23766893191113647,0.0,0.0,0.0,0.0,0.0,0.0,0.43805158064516125,0.578,1.6660526113671272,1.0236825806451613,0.06763989734961445,-0.0,0.0,0.0
0.04300000000000003,0.0,0.014045206259383426,0.0,0.6533151028455373,0.0,0.0,0.0,0.0018768186482719669,0.2494065543596632,0.0,0.0,0.0,0.0,0.0,0.0,0.43805283870967743,0.578,1.6660376344086014,1.0236748387096775,0.06763886154366867,-0.0,0.0,0.0
0.04400000000000003,0.0,0.014706119826960087,0.0,0.6685120276886497,0.0,0.0,0.0,0.0019215150113104037,0.2614272007823272,0.0,0.0,0.0,0.0,0.0,0.0,0.43805409677419355,0.578,1.6660226574500763,1.0236670967741937,0.06763782575189908,-0.0,0.0,0.0
0.04500000000000003,0.0,0.015382230400086001,0.0,0.6837091139439596,0.0,0.0,0.0,0.0019662118490842637,0.27373088006622137,0.0,0.0,0.0,0.0,0.0,0.0,0.43805535483870967,0.578,1.666007680491551,1.0236593548387098,0.06763678997430563,-0.0,0.0,0.0
0.046000000000000034,0.0,0.016073538140174443,0.0,0.6989063616136207,0.0,0.0,0.0,0.002010909161599881,0.2863176010956553,0.0,0.0,0.0,0.0,0.0,0.0,0.4380566129032258,0.578,1.6659927035330258,1.0236516129032258,0.0676357542108882,-0.0,0.0,0.0
0.047000000000000035,0.0,0.01678004320864084,0.0,0.714103770699787,0.0,0.0,0.0,0.0020556069488635903,0.2991873727521544,0.0,0.0,0.0,0.0,0.0,0.0,0.4380578709677419,0.578,1.6659777265745006,1.023643870967742,0.06763471846164675,-0.0,0.0,0.0
0.048000000000000036,0.0,0.017501745766902773,0.0,0.7293013412046128,0.0,0.0,0.0,0.0021003052108817264,0.31234020391446043,0.0,0.0,0.0,0.0,0.0,0.0,0.4380591290322581,0.578,1.6659627496159746,1.0236361290322582,0.0676336827265812,-0.0,0.0,0.0
0.04900000000000004,0.0,0.01823864597637998,0.0,0.7444990731302522,0.0,0.0,0.0,0.0021450039476606257,0.32577610345853086,0.0,0.0,0.0,0.0,0.0,0.0,0.4380603870967742,0.578,1.6659477726574494,1.0236283870967742,0.06763264700569147,-0.0,0.0,0.0
0.05000000000000004,0.0,0.018990743998494354,0.0,0.7596969664788599,0.0,0.0,0.0,0.002189703159206624,0.3394950802575391,0.0,0.0,0.0,0.0,0.0,0.0,0.4380616451612903,0.578,1.6659327956989243,1.0236206451612904,0.06763161129897749,-0.0,0.0,0.0
0.05100000000000004,0.0,0.019758039994669938,0.0,0.7748950212525906,0.0,0.0,0.0,0.0022344028455260584,0.35349714318187336,0.0,0.0,0.0,0.0,0.0,0.0,0.43806290322580643,0.578,1.665917818740399,1.0236129032258066,0.06763057560643919,-0.0,0.0,0.0
0.05200000000000004,0.0,0.020540534126332933,0.0,0.7900932374535993,0.0,0.0,0.0,0.0022791030066252665,0.36778230109913784,0.0,0.0,0.0,0.0,0.0,0.0,0.43806416129032255,0.578,1.6659028417818738,1.0236051612903228,0.06762953992807649,-0.0,0.0,0.0
0.05300000000000004,0.0,0.021338226554911695,0.0,0.805291615084041,0.0,0.0,0.0,0.002323803642510586,0.38235056287415164,0.0,0.0,0.0,0.0,0.0,0.0,0.4380654193548387,0.578,1.665887864823348,1.0235974193548387,0.06762850426388933,-0.0,0.0,0.0
0.05400000000000004,0.0,0.022151117441836732,0.0,0.8204901541460712,0.0,0.0,0.0,0.002368504753188356,0.3972019373689483,0.0,0.0,0.0,0.0,0.0,0.0,0.43806667741935484,0.578,1.6658728878648228,1.023589677419355,0.06762746861387763,-0.0,0.0,0.0
